,Unnamed: 0,PID,GENDER,TITLE,CATEGORY,TAG,LINK,file_loc
52,52,Men-ame053,Men,시선 강탈!,americancasual,"['퀼팅', '코듀로이', '레이어드룩', '아메카지', '가을', '아메리칸 캐주얼', '빌리스앤코', '이피디벨롭', '라벤햄', '플라스틱프로덕트', '마인드브릿지', '블로퍼', '부츠', '캡/야구 모자', '기타 아우터', '코튼 팬츠', '베스트', '긴소매 티셔츠']",https://image.msscdn.net/images/style/list/l_3_2022102614545000000016210.jpg,fashion_dataset/americancasual/americancasual_Men_053.jpg
53,53,Men-ame054,Men,아메카지 패션,americancasual,"['아메카지', '코듀로이', '핀턱', '벌룬핏', '가을', '아메리칸 캐주얼', '트릴리온', '메이븐워치', '커스텀에이드', '메신저/크로스 백', '쿼츠 아날로그', '사파리/헌팅 재킷', '코튼 팬츠', '베스트', '블로퍼', '부츠']",https://image.msscdn.net/images/style/list/l_3_2022102514335100000042588.jpg,fashion_dataset/americancasual/americancasual_Men_054.jpg
54,54,Men-ame055,Men,색다른 아메카지,americancasual,"['퀼팅', '체크', '레이어드룩', '카고', '아메카지', '컬러포인트', '코듀로이', '레터링', '뉴트럴톤', '가을', '아메리칸 캐주얼', '코닥', '프리즘웍스', '뉴발란스', '디미트리블랙', '아노락 재킷', '코튼 팬츠', '기타 아우터', '메신저/크로스 백', '버킷/사파리햇', '셔츠/블라우스']",https://image.msscdn.net/images/style/list/l_3_2022102016541900000085910.jpg,fashion_dataset/americancasual/americancasual_Men_055.jpg
55,55,Men-ame056,Men,카무플라주의 매력,americancasual,"['플리스', '카무플라주', '카고', '뉴트럴톤', '톤온톤', '아메카지', '가을', '아메리칸 캐주얼', '쏘로굿', '반', '엠엠엘지', '시디스콤마', '컬럼비아 유니버시티', '언더컨트롤', '부츠', '기타 스니커즈', '토트백', '플리스/뽀글이', '긴소매 티셔츠', '코튼 팬츠', '비니']",https://image.msscdn.net/images/style/list/l_3_2022102016500200000071804.jpg,fashion_dataset/americancasual/americancasual_Men_056.jpg
56,56,Men-ame057,Men,스타일링 치트키,americancasual,"['아메카지', '컬러블록', '체크', '퀼팅', '레이어드룩', '그래픽', '코듀로이', '가을', '아메리칸 캐주얼', '모노노', '아웃스탠딩', '스컴버', '언더컨트롤', '르아르', '로드 존 그레이', '라벤햄', '메신저/크로스 백', '맨투맨/스웨트셔츠', '구두', '캡/야구 모자', '셔츠/블라우스', '데님 팬츠', '기타 아우터']",https://image.msscdn.net/images/style/list/l_3_2022101916572000000035367.jpg,fashion_dataset/americancasual/americancasual_Men_057.jpg
57,57,Men-ame058,Men,감각에 반했어,americancasual,"['스트라이프', '컬러블록', '카고', '아메카지', '레터링', '가을', '아메리칸 캐주얼', '반', '디미트리블랙', '이피티', '슬로우애시드', '언더컨트롤', '데이워커', '에잇세컨즈', '메신저/크로스 백', '잡지/무크지', '스타디움 재킷', '캔버스/단화', '긴소매 티셔츠', '비니', '안경', '코튼 팬츠']",https://image.msscdn.net/images/style/list/l_3_2022101916543900000041538.jpg,fashion_dataset/americancasual/americancasual_Men_058.jpg
58,58,Men-ame059,Men,뉴트럴 컬러 조합,americancasual,"['퀼팅', '아메카지', '뉴트럴톤', '카고', '리버서블', '레터링', '와이드핏', '가을', '아메리칸 캐주얼', '오엑스 스튜디오', '루킹포유', '스컴버', '곤니치와봉쥬르', '누베스', '컬럼비아 유니버시티', '셔츠/블라우스', '안경', '구두', '트레이닝/조거 팬츠', '메신저/크로스 백', '크로스백', '기타 아우터', '맨투맨/스웨트셔츠']",https://image.msscdn.net/images/style/list/l_3_2022101916520400000040921.jpg,fashion_dataset/americancasual/americancasual_Men_059.jpg
59,59,Men-ame060,Men,가을 무드,americancasual,"['레이어드룩', '뉴트럴톤', '체크', '아메카지', '가을', '아메리칸 캐주얼', '티엔지티', '후아유', '이벳필드', '로드 존 그레이', '비에스큐티바이클래시', '어넌', '테네르', '사파리/헌팅 재킷', '셔츠/블라우스', '캡/야구 모자', '코튼 팬츠', '구두', '모카신/보트 슈즈', '백팩', '후드 집업']",https://image.msscdn.net/images/style/list/l_3_2022101916493700000097723.jpg,fashion_dataset/americancasual/americancasual_Men_060.jpg
60,60,Men-ame061,Men,빈티지 캐주얼,americancasual,"['카고', '뉴트럴톤', '로고플레이', '체크', '가을', '아메리칸 캐주얼', '베지터블테이블', '디스이즈네버댓', '런디에스', '에잇세컨즈', '뉴발란스', '컬럼비아 유니버시티', '로드 존 그레이', '디미트리블랙', '캡/야구 모자', '메신저/크로스 백', '키링/키케이스', '카디건', '기타 스니커즈', '코튼 팬츠', '긴소매 티셔츠', '사파리/헌팅 재킷']",https://image.msscdn.net/images/style/list/l_3_2022101315145400000065582.jpg,fashion_dataset/americancasual/americancasual_Men_061.jpg
61,61,Men-ame062,Men,아메카지의 정석,americancasual,"['퀼팅', '카고', '아메카지', '컬러블록', '패치워크', '뉴트럴톤', '가을', '아메리칸 캐주얼', '빌리스앤코', '언더컨트롤 스튜디오', '카시오', '어라운드투비', '그리너리 크리드', '컬럼비아 유니버시티', '라벤햄', '블로퍼', '부츠', '헌팅캡/베레모', '디지털', '메신저/크로스 백', '니트/스웨터', '코튼 팬츠']",https://image.msscdn.net/images/style/list/l_3_2022101219470000000029967.jpg,fashion_dataset/americancasual/americancasual_Men_062.jpg
62,62,Men-ame063,Men,시티보이 룩,americancasual,"['체크', '레이어드룩', '와이드핏', '뉴트럴톤', '시티보이룩', '오버핏', '가을', '아메리칸 캐주얼', '빌리스앤코', '언더컨트롤', '제너', '맥우드건', '라퍼지스토어', '브아빗', '파르티멘토', '부츠', '캡/야구 모자', '토트백', '데님 팬츠', '환절기 코트', '셔츠/블라우스', '니트/스웨터']",https://image.msscdn.net/images/style/list/l_3_2022100717163800000003690.jpg,fashion_dataset/americancasual/americancasual_Men_063.jpg
63,63,Men-ame064,Men,어울리는 조합,americancasual,"['레이어드룩', '퀼팅', '체크', '아메카지', '절개', '가을', '아메리칸 캐주얼', '비에스큐티바이클래시', '세인트페인', '프리즘웍스', '엠엘비', '이넥시스', '구두', '셔츠/블라우스', '기타 아우터', '사파리/헌팅 재킷', '기타 모자', '데님 팬츠']",https://image.msscdn.net/images/style/list/l_3_2022100418533600000024219.jpg,fashion_dataset/americancasual/americancasual_Men_064.jpg
64,64,Men-ame065,Men,멋스러운 아메카지,americancasual,"['체크', '클래식', '절개', '아메카지', '가을', '아메리칸 캐주얼', '드므앤', '베드포드일레븐스', '굿라이프웍스', '스컴버', '트래드클럽 빈티지', '오엑스 스튜디오', '락피쉬웨더웨어', '안경', '메신저/크로스 백', '데님 팬츠', '구두', '슈트/블레이저 재킷', '긴소매 티셔츠', '헌팅캡/베레모']",https://image.msscdn.net/images/style/list/l_3_2022100418531300000044620.jpg,fashion_dataset/americancasual/americancasual_Men_065.jpg
65,65,Men-ame066,Men,빈티지 무드,americancasual,"['빈티지', '와이드핏', '아메카지', '환절기', '가을', '아메리칸 캐주얼', '볼츠', '파르티멘토', '와일드 브릭스', '스컴버', '하프크라이즈 레이아웃', '라퍼지스토어', '맨인정글', '브리프케이스', '셔츠/블라우스', '캡/야구 모자', '구두', '슈트 팬츠/슬랙스', '기타 아우터', '베스트']",https://image.msscdn.net/images/style/list/l_3_2022100414535400000016286.jpg,fashion_dataset/americancasual/americancasual_Men_066.jpg
66,66,Men-ame067,Men,아메리칸 캐주얼,americancasual,"['레터링', '뉴트럴톤', '빈티지', '와이드핏', '컬러포인트', '컬러블록', '핀턱', '가을', '아메리칸 캐주얼', '탠디', '볼컴', '클래티지', '아웃스탠딩', '하프크라이즈 레이아웃', '언더컨트롤', '이즈', '더파트오브', '기타 시계', '반려동물용품', '토트백', '구두', '맨투맨/스웨트셔츠', '코튼 팬츠', '캡/야구 모자', '슈트/블레이저 재킷', '목걸이/펜던트']",https://image.msscdn.net/images/style/list/l_3_2022092916344500000073572.jpg,fashion_dataset/americancasual/americancasual_Men_067.jpg
67,67,Men-ame068,Men,빈티지 무드,americancasual,"['와이드핏', '워싱', '빈티지', '로고플레이', '가을', '아메리칸 캐주얼', '언더컨트롤 스튜디오', '클래티지', '세인트스코트런던', '커스텀멜로우', '헌터', '시도', '카고브로스', '헌팅캡/베레모', '구두', '모카신/보트 슈즈', '반지', '토트백', '슈트/블레이저 재킷', '니트/스웨터']",https://image.msscdn.net/images/style/list/l_3_2022092916330600000040476.jpg,fashion_dataset/americancasual/americancasual_Men_068.jpg
68,68,Men-ame069,Men,스타일리시해!,americancasual,"['아메카지', '환절기', '레터링', '가을', '아메리칸 캐주얼', '멜란지 마스터', '와일드 브릭스', '클래티지', '톤즈', '엑스톤즈', '퀄팩', '반소매 티셔츠', '후드 집업', '헌팅캡/베레모', '구두', '모카신/보트 슈즈', '셔츠/블라우스', '코튼 팬츠', '메신저/크로스 백']",https://image.msscdn.net/images/style/list/l_3_2022092709274200000009336.jpg,fashion_dataset/americancasual/americancasual_Men_069.jpg
69,69,Men-ame070,Men,색다른 아메카지,americancasual,"['아메카지', '환절기', '가을', '아메리칸 캐주얼', '닥터마틴', '멜란지 마스터', '아웃스탠딩', '나이스고스트클럽', '퀄팩', '오파츠', '구두', '후드 집업', '기타 시계', '비니', '코튼 팬츠', '헌팅캡/베레모', '메신저/크로스 백', '셔츠/블라우스']",https://image.msscdn.net/images/style/list/l_3_2022092709220300000074466.jpg,fashion_dataset/americancasual/americancasual_Men_070.jpg
70,70,Men-ame071,Men,셋업 코디,americancasual,"['셋업코디', '컬러블록', '스트라이프', '아메카지', '믹스매치', '환절기', '심볼', '편안한', '가을', '아메리칸 캐주얼', '아날로그무드', '무신사 스탠다드', '어반디타입', '코드그라피', '아웃스탠딩', '스컴버', '메신저/크로스 백', '양말', '캡/야구 모자', '미디스커트', '볼캡', '사파리/헌팅 재킷', '구두']",https://image.msscdn.net/images/style/list/l_3_2022092317354100000063842.jpg,fashion_dataset/americancasual/americancasual_Men_071.jpg
71,71,Men-ame072,Men,레이어드 포인트,americancasual,"['레이어드룩', '아메카지', '워싱', '환절기', '컬러블록', '로고플레이', '가을', '아메리칸 캐주얼', '에스피오나지', '아날로그무드', '파르티멘토', '베테제', '스컴버', '백팩', '잡지/무크지', '셔츠/블라우스', '구두', '안경', '코튼 팬츠']",https://image.msscdn.net/images/style/list/l_3_2022092317324100000004691.jpg,fashion_dataset/americancasual/americancasual_Men_072.jpg
72,72,Men-ame073,Men,백 점 만점,americancasual,"['스트라이프', '셋업코디', '루즈핏', '컬러포인트', '핀턱', '환절기', '가을', '아메리칸 캐주얼', '반스', '바이시클트로피', '언더컨트롤', '볼컴', '토마스모어', '넌블랭크', '하이앤드 플로우', '캔버스/단화', '팔찌', '캡/야구 모자', '토트백', '슈트/블레이저 재킷', '안경']",https://image.msscdn.net/images/style/list/l_3_2022092317291900000065253.jpg,fashion_dataset/americancasual/americancasual_Men_073.jpg
73,73,Men-ame074,Men,귀여운 매력,americancasual,"['와이드핏', '핀턱', '체크', '환절기', '아메카지', '가을', '아메리칸 캐주얼', '볼컴', '세인트페인', '가먼트레이블', '클래티지', '다크라이트', '와일드 브릭스', '에스피오나지', '백팩', '셔츠/블라우스', '데님 팬츠', '구두', '팔찌', '헌팅캡/베레모', '카디건']",https://image.msscdn.net/images/style/list/l_3_2022092317255900000029662.jpg,fashion_dataset/americancasual/americancasual_Men_074.jpg
74,74,Men-ame075,Men,개성 찾기,americancasual,"['아메카지', '스티치', '핀턱', '컬러블록', '레터링', '환절기', '가을', '아메리칸 캐주얼', '언더컨트롤 로드 하이커', '디아도라', '라퍼', '아웃스탠딩', '노앙', '볼츠', '캡/야구 모자', '패션스니커즈화', '트러커 재킷', '코튼 팬츠', '니트/스웨터', '토트백']",https://image.msscdn.net/images/style/list/l_3_2022092317213500000072381.jpg,fashion_dataset/americancasual/americancasual_Men_075.jpg
75,75,Men-ame076,Men,뉴트럴 컬러 조합,americancasual,"['뉴트럴톤', '체크', '핀턱', '환절기', '가을', '아메리칸 캐주얼', '볼츠', '폴로 랄프 로렌', '라모랭', '와일드 브릭스', '이즈', '시도', '메신저/크로스 백', '부츠', '비니', '셔츠/블라우스', '코튼 팬츠', '환절기 코트']",https://image.msscdn.net/images/style/list/l_3_2022092317130100000043369.jpg,fashion_dataset/americancasual/americancasual_Men_076.jpg
76,76,Men-ame077,Men,클래식한 무드,americancasual,"['모노톤', '스트라이프', '크롭', '아가일', '아메카지', '클래식', '환절기', '가을', '아메리칸 캐주얼', '뮤지엄바이비컨', '파르티멘토', '베테제', '와일드 브릭스', '클래티지', '세븐셀라', '퀄팩', '안경', '슈트/블레이저 재킷', '셔츠/블라우스', '헌팅캡/베레모', '구두', '슈트 팬츠/슬랙스', '메신저/크로스 백']",https://image.msscdn.net/images/style/list/l_3_2022091417270600000043464.jpg,fashion_dataset/americancasual/americancasual_Men_077.jpg
77,77,Men-ame078,Men,스타일리시한 룩,americancasual,"['체크', '뉴트럴톤', '톤온톤', '컬러포인트', '비비드', '아메카지', '환절기', '와이드핏', '가을', '아메리칸 캐주얼', '프레리', '레더리', '라이프워크', '이에스엔', '위캔더스', '피렌체 아뜨리에', '슈트/블레이저 재킷', '메신저/크로스 백', '헌팅캡/베레모', '니트/스웨터', '코튼 팬츠', '부츠']",https://image.msscdn.net/images/style/list/l_3_2022091417222000000029387.jpg,fashion_dataset/americancasual/americancasual_Men_078.jpg
78,78,Men-ame079,Men,소년미 가득!,americancasual,"['컬러블록', '카고', '아메카지', '뉴트럴톤', '환절기', '가을', '아메리칸 캐주얼', '닥터마틴', '피지컬 에듀케이션 디파트먼트', '밈더워드로브', '슬리피슬립', '마지언타이틀', '프리즘웍스', '블로퍼', '부츠', '카디건', '반소매 티셔츠', '헌팅캡/베레모', '메신저/크로스 백', '숏 팬츠']",https://image.msscdn.net/images/style/list/l_3_2022090615074400000073152.jpg,fashion_dataset/americancasual/americancasual_Men_079.jpg
79,79,Men-ame080,Men,댄디한 아메카지,americancasual,"['스트라이프', '벌룬핏', '핀턱', '아메카지', '환절기', '가을', '아메리칸 캐주얼', '클레망', '에스피오나지', '누아클레', '마틴콕스', '사운즈라이프', '구두', '로퍼', '카디건', '셔츠/블라우스', '메신저/크로스 백', '기타 바지']",https://image.msscdn.net/images/style/list/l_3_2022090614131300000026489.jpg,fashion_dataset/americancasual/americancasual_Men_080.jpg
